date,open,high,low,close,adj_close,volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD_LINE,MACD_SIGNAL,MACD_HIST,BB_UPPER,BB_MIDDLE,BB_LOWER,ATR_14,ADX_14
2021-11-03,1709.0,1717.449951171875,1699.0,1702.5,1495.9722900390625,3530713,1719.5925048828126,1710.07400390625,1712.9725983944743,1700.8070163845227,48.27000858655624,-1.9745724898480148,3.864172562537925,-5.83874505238594,1801.3728090179666,1719.5925048828126,1637.8122007476586,40.163513564169534,13.532423269563145
2021-11-04,1715.0,1717.0,1705.0,1708.699951171875,1501.419921875,483407,1721.35,1709.8310034179688,1712.5656796113697,1701.116543238929,49.40163821277366,-1.9603368115936064,2.699270687711619,-4.659607499305226,1800.5674916382113,1721.35,1642.1325083617885,38.33040545244314,12.931101798841011
2021-11-08,1730.0,1741.0,1703.0,1737.5,1526.7265625,5245903,1723.675,1709.8700024414063,1714.940376791239,1702.5433454648535,54.39262704163947,0.370596310782048,2.2335358123257048,-1.8629395015436567,1801.9164754554774,1723.675,1645.4335245445225,38.30680506298292,12.433329180560525
2021-11-09,1734.75,1750.0,1726.0,1742.5,1531.1197509765625,4016134,1724.6075012207032,1710.1660034179688,1717.565102811121,1704.1102730936827,55.218494390630404,2.591463044144348,2.3051212586894336,0.2863417854549142,1803.2784631383795,1724.6075012207032,1645.9365393030268,37.284890415627,12.245283063686188
2021-11-10,1726.0,1750.949951171875,1721.949951171875,1740.1500244140625,1529.0548095703125,4780368,1727.0675048828125,1710.7930029296874,1719.7160477256868,1705.5235966748742,54.71698916709206,4.114463565773576,2.6669897201062622,1.447473845667314,1804.4410252070647,1727.0675048828125,1649.6939845585603,36.693112528796505,11.918536850569037
2021-11-11,1732.949951171875,1739.75,1709.0,1733.300048828125,1523.0357666015625,4731349,1729.4750061035156,1711.4980029296876,1721.0097621163952,1706.612869308335,53.20023632234888,4.714372320128632,3.0764662401107365,1.6379060800178955,1804.4405400900962,1729.4750061035156,1654.509472116935,36.29717766345836,11.133597170640629
2021-11-12,1743.0,1782.8499755859375,1738.050048828125,1780.199951171875,1564.246337890625,5069009,1733.0250061035156,1712.9730029296875,1726.6469229788217,1709.4986372245523,61.142359982932646,8.871964011844057,4.235565794457401,4.636398217386656,1810.496353876964,1733.0250061035156,1655.5536583300673,37.24380259876937,11.70171817178543
2021-11-15,1782.0999755859375,1800.0,1775.5,1787.1500244140625,1570.353271484375,4354074,1736.5950073242188,1715.1610034179687,1732.4091231155114,1712.5437896633568,62.16698754601915,12.582653213996764,5.904983278365274,6.67766993563149,1817.0751194341021,1736.5950073242188,1656.1148952143355,36.33353098457156,12.650126853345657
2021-11-16,1790.0,1808.949951171875,1777.0,1792.300048828125,1574.878662109375,6034233,1736.6025085449219,1717.2250048828125,1738.1130208024272,1715.671486101191,62.946676483054276,15.757324442856543,7.8754515112635275,7.881872931593016,1817.1033567712975,1736.6025085449219,1656.1016603185462,36.02041814080752,13.741475318592183
2021-11-17,1792.550048828125,1802.0,1780.699951171875,1787.449951171875,1570.616943359375,4732492,1734.8675048828125,1718.9610034179686,1742.811776075708,1718.486327868669,61.65793646841847,17.678129445107515,9.835987098032327,7.842142347075189,1809.1760683489429,1734.8675048828125,1660.558941416682,34.96896318990163,14.754870322035385
2021-11-18,1781.5999755859375,1789.449951171875,1759.0,1779.4000244140625,1563.5435791015625,4326924,1733.7200073242188,1719.9410034179687,1746.2963711555512,1720.8751002822137,59.48123623481747,18.33941408504984,11.53667249543583,6.802741589614008,1804.4472855875072,1733.7200073242188,1662.9927290609305,34.64617661718544,14.786206648526084
2021-11-22,1784.0,1785.4000244140625,1751.1500244140625,1759.4000244140625,1545.9697265625,6621839,1734.0075073242188,1720.9960034179687,1747.5443381325522,1722.3858816207176,54.34773320380476,17.053076819078115,12.639953360164288,4.413123458913827,1805.1022947902436,1734.0075073242188,1662.912719858194,34.61787828738648,14.508109621841
2021-11-23,1735.0999755859375,1747.25,1710.0,1736.9000244140625,1526.19921875,8436160,1734.8625061035157,1721.86900390625,1746.5305939688865,1722.9550636910449,49.20300249035981,14.056053869168181,12.923173461965067,1.132880407203114,1805.6639726760961,1734.8625061035157,1664.0610395309352,35.67374586786334,14.072601439766014
2021-11-24,1740.0,1740.5,1688.0,1696.0,1490.2606201171875,7333061,1734.2850036621094,1721.9570043945312,1741.7181564480402,1721.8980023698275,41.510540876969685,8.285096005077776,11.995557970587608,-3.7104619655098325,1806.1486136757599,1734.2850036621094,1662.421393648459,36.87562116301596,14.264152841610157
2021-11-25,1700.0,1726.199951171875,1696.949951171875,1722.4000244140625,1513.4580078125,4476260,1735.2200073242188,1722.5670043945313,1739.878334349566,1721.9176895088171,47.24393231820618,5.775258076155978,10.751497991701283,-4.976239915545305,1805.9451299892282,1735.2200073242188,1664.4948846592094,36.398787592220174,14.442022000465432
2021-11-26,1702.550048828125,1718.3499755859375,1684.0,1691.6500244140625,1486.4383544921875,4494181,1733.3550109863281,1722.6770043945312,1735.2851619747564,1720.7307222501995,42.07094163703196,1.2900544785547936,8.859209289071986,-7.569154810517192,1806.5665953971768,1733.3550109863281,1660.1434265754795,36.54173307949463,14.955317239192036
